diagrp,Cause,SOdm,Occupation,Observed,Exp_Adj,PMR_Adj,Lower_Adj,Upper_Adj,Exp_Unadj,PMR_Unadj,Lower_Unadj,Upper_Unadj
93,Pulmonary embolism and phlebitis,51,"Launderers, Dry Cleaners, Pressers",2,5.18,39,5,140,4.86,41,5,149
93,Pulmonary embolism and phlebitis,52,Hairdressers,9,7.48,120,55,228,7.60,118,54,225
93,Pulmonary embolism and phlebitis,53,Office Workers and Cashiers,405,378.72,107,97,118,375.90,108,98,119
93,Pulmonary embolism and phlebitis,54,"Postal Workers, Mail Sorters",104,82.85,126,103,152,77.74,134,109,162
93,Pulmonary embolism and phlebitis,55,Petrol Pump Forecourt Attendants,2,2.56,78,9,282,2.54,79,10,284
93,Pulmonary embolism and phlebitis,56,Roundsmen/women & Van Salespersons,19,18.50,103,62,160,19.50,97,59,152
93,Pulmonary embolism and phlebitis,57,Sales Representatives,66,87.24,76,59,96,87.07,76,59,96
93,Pulmonary embolism and phlebitis,58,Security Workers,115,114.08,101,83,121,106.85,108,89,129
93,Pulmonary embolism and phlebitis,59,Cooks and Kitchen Porters,31,28.70,108,73,153,29.40,105,72,150
93,Pulmonary embolism and phlebitis,60,Other Service Personnel,187,190.42,98,85,113,177.37,105,91,122
93,Pulmonary embolism and phlebitis,61,Hospital Porters and Ward Orderlies,32,32.58,98,67,139,30.67,104,71,147
93,Pulmonary embolism and phlebitis,62,Ambulance Staff,11,8.93,123,61,220,9.44,117,58,209
93,Pulmonary embolism and phlebitis,63,Railway Station Staff,36,29.39,123,86,170,27.19,132,93,183
93,Pulmonary embolism and phlebitis,64,Undertakers,4,3.56,112,31,288,3.68,109,30,278
93,Pulmonary embolism and phlebitis,65,Forestry Workers,7,6.35,110,44,227,6.09,115,46,237
93,Pulmonary embolism and phlebitis,66,Fishing & Related Workers,2,6.11,33,4,118,5.67,35,4,127
93,Pulmonary embolism and phlebitis,67,Tannery Production Operatives,6,2.29,262,96,571,2.41,249,91,542
93,Pulmonary embolism and phlebitis,68,Leather & shoe workers,18,16.93,106,63,168,17.85,101,60,159
93,Pulmonary embolism and phlebitis,69,Preparatory Fibre Processors,1,2.11,47,1,264,2.00,50,1,279
93,Pulmonary embolism and phlebitis,70,Spinners and Winders,5,3.44,146,47,340,3.23,155,50,361
93,Pulmonary embolism and phlebitis,71,Weavers,6,5.83,103,38,224,6.15,98,36,212
93,Pulmonary embolism and phlebitis,72,Knitters,4,4.33,92,25,237,4.57,88,24,224
93,Pulmonary embolism and phlebitis,73,"Warp Preparers, Bleachers, dyers & finishers",3,7.28,41,9,120,7.67,39,8,114
93,Pulmonary embolism and phlebitis,74,Other Textile Processing Operatives,8,9.14,87,38,172,8.80,91,39,179
93,Pulmonary embolism and phlebitis,75,Chemical workers,57,53.52,106,81,138,50.91,112,85,145
93,Pulmonary embolism and phlebitis,76,Bakers,22,21.20,104,65,157,22.35,98,62,149
93,Pulmonary embolism and phlebitis,77,Brewery & vinery process operatives,6,8.13,74,27,161,8.57,70,26,152
93,Pulmonary embolism and phlebitis,78,"Other Food, Drink & Tobacco Process Operatives nes",40,32.39,123,88,168,30.73,130,93,177
93,Pulmonary embolism and phlebitis,79,Paper manufacturers,10,8.95,112,54,206,9.43,106,51,195
93,Pulmonary embolism and phlebitis,80,Bookbinders,2,2.58,78,9,280,2.72,74,9,266
93,Pulmonary embolism and phlebitis,81,Paper cutters,1,1.94,52,1,288,2.04,49,1,272
93,Pulmonary embolism and phlebitis,82,Glass & ceramics furnace workers,1,3.66,27,1,152,3.87,26,1,144
93,Pulmonary embolism and phlebitis,83,Glass Product & Ceramic Finishers & Decorators,1,2.03,49,1,274,2.15,47,1,259
93,Pulmonary embolism and phlebitis,84,Ceramics casters,24,18.29,131,84,195,19.30,124,80,185
93,Pulmonary embolism and phlebitis,85,Rubber Manufacturers,10,11.65,86,41,158,12.29,81,39,150
93,Pulmonary embolism and phlebitis,87,Synthetic Fibre Makers,2,1.42,141,17,510,1.35,149,18,536
93,Pulmonary embolism and phlebitis,88,Other coal miners,176,178.54,99,85,114,166.33,106,91,123
93,Pulmonary embolism and phlebitis,89,Tobacco Process Operatives,0,2.06,0,0,179,1.96,0,0,188
93,Pulmonary embolism and phlebitis,93,Plastic goods makers,11,11.79,93,47,167,11.19,98,49,176
93,Pulmonary embolism and phlebitis,94,Compositors,7,7.09,99,40,203,7.47,94,38,193
93,Pulmonary embolism and phlebitis,96,Printing Machine Minders & Assistants,4,9.18,44,12,112,9.69,41,11,106
93,Pulmonary embolism and phlebitis,97,Printers,47,40.23,117,86,155,42.44,111,81,147
93,Pulmonary embolism and phlebitis,98,Tailors & Dressmakers,7,7.67,91,37,188,8.08,87,35,178
93,Pulmonary embolism and phlebitis,99,Clothing cutter,6,3.48,173,63,375,3.66,164,60,356
93,Pulmonary embolism and phlebitis,100,Sewers & embroiderers,1,2.88,35,1,193,2.69,37,1,207
93,Pulmonary embolism and phlebitis,101,Upholsterers,6,7.84,77,28,167,8.26,73,27,158
93,Pulmonary embolism and phlebitis,102,Carpet fitters,15,6.78,221,124,365,7.15,210,117,346
93,Pulmonary embolism and phlebitis,103,Other workers with fabrics,1,3.03,33,1,184,3.20,31,1,174
93,Pulmonary embolism and phlebitis,104,Carpenters & Joiners,110,104.05,106,87,127,109.84,100,82,121
93,Pulmonary embolism and phlebitis,105,Cabinet Makers,12,10.47,115,59,200,11.05,109,56,190
93,Pulmonary embolism and phlebitis,106,Case & Box Makers,2,2.10,95,12,343,2.22,90,11,325
93,Pulmonary embolism and phlebitis,107,Pattern Makers (moulds),8,4.30,186,80,367,4.54,176,76,347
93,Pulmonary embolism and phlebitis,108,Woodworking Machine Operatives,18,14.07,128,76,202,14.84,121,72,192
93,Pulmonary embolism and phlebitis,109,Other Woodworkers,3,3.25,92,19,270,3.43,87,18,255
93,Pulmonary embolism and phlebitis,110,Dental Technicians,3,2.18,138,28,402,2.30,131,27,381
93,Pulmonary embolism and phlebitis,112,Furnace Operatives (metal),7,8.65,81,33,167,9.12,77,31,158
93,Pulmonary embolism and phlebitis,113,Rollers,1,1.52,66,2,366,1.61,62,2,347
93,Pulmonary embolism and phlebitis,114,Smiths & Forge Workers,13,9.98,130,69,223,10.52,124,66,211
93,Pulmonary embolism and phlebitis,115,Metal Drawers,3,2.94,102,21,299,3.10,97,20,283
93,Pulmonary embolism and phlebitis,116,"Moulders, Core Makers, Die Casters",13,13.97,93,50,159,14.73,88,47,151
93,Pulmonary embolism and phlebitis,117,Electroplater,3,4.45,67,14,197,4.70,64,13,187
93,Pulmonary embolism and phlebitis,118,"Annealers, Hardeners, Temperers (metal)",0,2.53,0,0,146,2.39,0,0,154
93,Pulmonary embolism and phlebitis,120,Other Metal Manufacturers,24,33.41,72,46,107,32.11,75,48,111
93,Pulmonary embolism and phlebitis,121,Press Setters & Setter-Operators,1,1.42,70,2,392,1.50,67,2,372
93,Pulmonary embolism and phlebitis,122,"Centre, Capstan, Turret & Other Lathe Setters & Setter-Oper",18,19.49,92,55,146,20.54,88,52,138
93,Pulmonary embolism and phlebitis,123,Machine Tool Setter Operators,33,46.09,72,49,101,45.72,72,50,101
93,Pulmonary embolism and phlebitis,124,Machine Tool Operatives (including CNC machine tool operati,194,202.64,96,83,110,190.63,102,88,117
93,Pulmonary embolism and phlebitis,125,Press Stamping & Automatic Machine Operatives,5,8.08,62,20,144,7.57,66,21,154
93,Pulmonary embolism and phlebitis,126,Metal Polishers,5,5.71,88,28,204,6.02,83,27,194
93,Pulmonary embolism and phlebitis,127,Fettler,1,4.39,23,1,127,4.10,24,1,136
93,Pulmonary embolism and phlebitis,128,Shot Blasters,0,1.87,0,0,198,1.74,0,0,212
93,Pulmonary embolism and phlebitis,129,"Tool Makers, Tool Fitters & Markers-Out",48,42.75,112,83,149,45.05,107,79,141
93,Pulmonary embolism and phlebitis,130,Precision Instrument Makers & Repairers,18,18.11,99,59,157,19.09,94,56,149
93,Pulmonary embolism and phlebitis,132,Production fitters,231,209.97,110,96,125,221.53,104,91,119
93,Pulmonary embolism and phlebitis,133,"Motor Mechanics, Auto Engineers (including road patrol engi",64,61.83,104,80,132,65.06,98,76,126
93,Pulmonary embolism and phlebitis,135,Office Machinery Mechanics,1,0.89,113,3,628,0.93,107,3,596
93,Pulmonary embolism and phlebitis,136,Production Fitters (electrical/electronic),9,4.82,187,85,354,5.09,177,81,336
93,Pulmonary embolism and phlebitis,137,"Electricians, Electrical Maintenance Fitters",88,83.98,105,84,129,88.63,99,80,122
93,Pulmonary embolism and phlebitis,139,Telephone Fitters,17,18.59,91,53,146,19.62,87,50,139
93,Pulmonary embolism and phlebitis,140,"Cable Jointers, Lines Repairers",4,7.49,53,15,137,7.90,51,14,130
93,Pulmonary embolism and phlebitis,141,"Radio, TV & Video Engineers",8,8.22,97,42,192,8.67,92,40,182
93,Pulmonary embolism and phlebitis,142,Other Electrical/Electronic Trades nes,34,35.11,97,67,135,36.94,92,64,129
93,Pulmonary embolism and phlebitis,143,Electrical Engineers (not professional),38,38.05,100,71,137,40.01,95,67,130
93,Pulmonary embolism and phlebitis,144,"Plumbers, Heating & Ventilating Engineers & Related Trades",65,69.34,94,72,119,73.23,89,69,113
93,Pulmonary embolism and phlebitis,145,Sheet Metal Workers,25,26.95,93,60,137,28.43,88,57,130
93,Pulmonary embolism and phlebitis,146,"Metal Plate Workers, Shipwrights, Riveters",22,24.47,90,56,136,25.80,85,53,129
93,Pulmonary embolism and phlebitis,147,Steel Erectors,15,18.64,80,45,133,19.69,76,43,126
93,Pulmonary embolism and phlebitis,148,"Scaffolders, Stagers, Steeplejacks, Riggers",10,17.80,56,27,103,16.70,60,29,110
93,Pulmonary embolism and phlebitis,149,Welding Trades,46,51.42,89,65,119,54.27,85,62,113
93,Pulmonary embolism and phlebitis,151,Jewellery workers,3,2.26,133,27,388,2.38,126,26,368
93,Pulmonary embolism and phlebitis,153,Coach & Vehicle Body Builders,6,7.27,82,30,180,7.67,78,29,170
93,Pulmonary embolism and phlebitis,154,"Oilers, Greasers, Lubricators",1,1.37,73,2,406,1.45,69,2,385
93,Pulmonary embolism and phlebitis,158,Coach Painters,12,16.52,73,38,127,15.44,78,40,136
93,Pulmonary embolism and phlebitis,160,Painters & Decorators,99,101.55,97,79,119,107.21,92,75,112
93,Pulmonary embolism and phlebitis,161,Assemblers/Lineworkers (electrical/electronic goods),11,10.62,104,52,185,10.03,110,55,196
93,Pulmonary embolism and phlebitis,162,Other Assemblers/Lineworkers nes,3,4.47,67,14,196,4.16,72,15,211
93,Pulmonary embolism and phlebitis,163,Assemblers/Lineworkers (vehicles & other metal goods),29,35.44,82,55,118,33.51,87,58,124
93,Pulmonary embolism and phlebitis,164,"Packers, Sorters and Testers",92,90.41,102,82,125,86.63,106,86,130
93,Pulmonary embolism and phlebitis,165,"Bricklayers, Masons",56,58.00,97,73,125,61.18,92,69,119
93,Pulmonary embolism and phlebitis,167,Plasterers,23,17.36,132,84,199,18.32,126,80,188
93,Pulmonary embolism and phlebitis,168,Roofers and Glaziers,12,14.36,84,43,146,13.38,90,46,157
93,Pulmonary embolism and phlebitis,169,"Builders, Building Contractors",90,80.51,112,90,137,84.98,106,85,130
93,Pulmonary embolism and phlebitis,170,Rail Construction & Maintenance Workers,12,9.60,125,65,218,9.16,131,68,229
93,Pulmonary embolism and phlebitis,171,Road Construction Workers and Paviors,14,18.16,77,42,129,17.14,82,45,137
93,Pulmonary embolism and phlebitis,172,Sewage plant attendants,11,8.68,127,63,227,8.18,134,67,241
93,Pulmonary embolism and phlebitis,173,"Mains & Service Pipe Layers, Pipe Jointers",9,9.74,92,42,175,9.24,97,45,185
93,Pulmonary embolism and phlebitis,174,Other Construction Workers,115,129.00,89,74,107,120.58,95,79,114
93,Pulmonary embolism and phlebitis,175,"Face Trained Coalmining Workers, Shotfireres & Deputies",22,21.37,103,65,156,22.53,98,61,148
93,Pulmonary embolism and phlebitis,176,Mine (excluding coal) & Quarry Workers,14,10.43,134,73,225,9.82,143,78,239
93,Pulmonary embolism and phlebitis,177,Railway guards,19,12.99,146,88,228,13.70,139,84,217
93,Pulmonary embolism and phlebitis,178,Railway signal workers,10,7.66,131,63,240,8.07,124,59,228
93,Pulmonary embolism and phlebitis,179,Shunters & points operatives,1,2.75,36,1,202,2.91,34,1,192
93,Pulmonary embolism and phlebitis,180,Railway engine drivers,29,25.25,115,77,165,26.62,109,73,156
93,Pulmonary embolism and phlebitis,181,Road transport inspectors,7,8.15,86,35,177,8.59,82,33,168
93,Pulmonary embolism and phlebitis,182,Bus & Coach Drivers,41,44.63,92,66,125,47.11,87,62,118
93,Pulmonary embolism and phlebitis,183,Lorry drivers,243,250.80,97,85,110,264.90,92,81,104
93,Pulmonary embolism and phlebitis,184,Other motor drivers,33,39.12,84,58,118,41.34,80,55,112
93,Pulmonary embolism and phlebitis,185,Bus Conductors and Drivers' Mates,12,10.27,117,60,204,9.53,126,65,220
93,Pulmonary embolism and phlebitis,186,Mechanical Plant Drivers & Operatives (earth moving & civil,17,16.11,106,61,169,17.02,100,58,160
93,Pulmonary embolism and phlebitis,187,Crane Drivers,30,27.48,109,74,156,29.01,103,70,148
93,Pulmonary embolism and phlebitis,188,Fork Lift & Mechanical Truck Drivers,30,28.80,104,70,149,30.43,99,67,141
93,Pulmonary embolism and phlebitis,189,Slingers,8,3.64,220,95,433,3.85,208,90,410
93,Pulmonary embolism and phlebitis,190,Storekeepers & warehousemen/women,156,174.54,89,76,105,164.69,95,80,111
93,Pulmonary embolism and phlebitis,191,Dockers and Goods Porters,46,56.71,81,59,108,52.24,88,64,117
93,Pulmonary embolism and phlebitis,192,Refuse & Salvage Collectors,39,21.12,185,131,252,19.43,201,143,274
93,Pulmonary embolism and phlebitis,194,"Electrical, Energy, Boiler & Related Plant Operatives & Att",30,32.90,91,62,130,30.86,97,66,139
93,Pulmonary embolism and phlebitis,195,Beauticians & Related Occupations,0,0.07,0,0,5228,0.07,0,0,5666
93,Pulmonary embolism and phlebitis,196,Other Crafts,8,7.92,101,44,199,7.58,106,46,208
93,Pulmonary embolism and phlebitis,197,Other Transport and Machine Operatives,54,62.31,87,65,113,59.52,91,68,118
93,Pulmonary embolism and phlebitis,198,Other Labourers,407,400.99,101,92,112,367.04,111,100,122
93,Pulmonary embolism and phlebitis,199,"Vehicle body repairers, panel beaters",5,4.09,122,40,285,4.32,116,38,270
94,Pulmonary hypertension,1,Lawyers,0,0.37,0,0,1010,0.28,0,0,1310
94,Pulmonary hypertension,2,Accountants and Financial Managers,1,1.05,96,2,533,1.02,98,2,547
94,Pulmonary hypertension,3,Personnel Managers etc,1,0.31,325,8,1808,0.40,249,6,1386
94,Pulmonary hypertension,4,Economists & statisticians,0,0.05,0,0,6973,0.03,0,0,10554
94,Pulmonary hypertension,5,Computer Programmers and Managers,0,0.12,0,0,3005,0.13,0,0,2813
94,Pulmonary hypertension,6,Sales Managers etc.,1,0.96,104,3,579,1.25,80,2,445
94,Pulmonary hypertension,7,Government Inspectors,0,0.11,0,0,3385,0.14,0,0,2571
94,Pulmonary hypertension,8,Government administrators,0,0.33,0,0,1116,0.41,0,0,893
94,Pulmonary hypertension,9,Other Administrators,3,3.92,77,16,224,5.06,59,12,173
94,Pulmonary hypertension,10,Teachers in Higher Education,1,0.66,151,4,844,0.58,172,4,960
94,Pulmonary hypertension,11,School Teachers,2,0.83,241,29,871,1.08,185,22,668
94,Pulmonary hypertension,12,"Vocational Trainers, Social Scientists etc.",0,0.32,0,0,1155,0.35,0,0,1049
94,Pulmonary hypertension,13,Welfare Workers,0,0.24,0,0,1518,0.30,0,0,1235
94,Pulmonary hypertension,14,Clergy,0,0.40,0,0,930,0.26,0,0,1398
94,Pulmonary hypertension,15,Doctors,0,0.47,0,0,783,0.31,0,0,1173
94,Pulmonary hypertension,16,Dentists,1,0.10,972,25,5413,0.07,1460,37,8134
94,Pulmonary hypertension,17,Nurses,0,0.20,0,0,1842,0.26,0,0,1436
94,Pulmonary hypertension,18,Pharmacists/Pharmacologists,0,0.15,0,0,2508,0.10,0,0,3770
94,Pulmonary hypertension,19,Medical Radiographers,0,0.01,0,0,42746,0.01,0,0,32074
94,Pulmonary hypertension,20,Physiotherapists,0,0.01,0,0,33566,0.01,0,0,27586
94,Pulmonary hypertension,21,Other Health Professions,0,0.17,0,0,2184,0.20,0,0,1887
94,Pulmonary hypertension,22,Veterinarians,0,0.04,0,0,8509,0.03,0,0,12917
94,Pulmonary hypertension,23,Driving Instructors (excluding HGV),0,0.33,0,0,1112,0.17,0,0,2231
94,Pulmonary hypertension,24,Literary and Artistic Occupations,2,1.01,198,24,714,0.94,212,26,765
94,Pulmonary hypertension,25,"Professional athletes, sports officials",0,0.08,0,0,4511,0.04,0,0,8725
94,Pulmonary hypertension,26,Biological scientists,0,0.15,0,0,2508,0.10,0,0,3772
94,Pulmonary hypertension,27,Chemical Engineers and Scientists,0,0.39,0,0,955,0.26,0,0,1426
94,Pulmonary hypertension,28,Physical Scientists & mathematicians,0,0.25,0,0,1473,0.17,0,0,2202
94,Pulmonary hypertension,29,Electrical and Electronic Engineers (professional),0,0.19,0,0,1909,0.13,0,0,2870
94,Pulmonary hypertension,30,Other Professional Engineers,3,2.56,117,24,342,1.71,175,36,513
94,Pulmonary hypertension,31,Draughtspersons,1,1.08,93,2,517,0.53,188,5,1048
94,Pulmonary hypertension,32,Laboratory Technicians,0,0.24,0,0,1564,0.31,0,0,1204
94,Pulmonary hypertension,33,Architects and Surveyors,1,0.85,118,3,656,0.64,157,4,874
94,Pulmonary hypertension,34,Aircraft Flight Deck Officers,0,0.06,0,0,6121,0.08,0,0,4503
94,Pulmonary hypertension,35,Air Traffic Controllers,0,0.02,0,0,20923,0.02,0,0,16398
94,Pulmonary hypertension,36,Seafarers,1,0.73,138,3,768,0.69,145,4,808
94,Pulmonary hypertension,37,Other Technicians,1,0.43,231,6,1287,0.54,185,5,1031
94,Pulmonary hypertension,38,Production and maintenance managers,0,1.80,0,0,204,2.20,0,0,168
94,Pulmonary hypertension,39,Managers in Construction,0,0.61,0,0,603,0.53,0,0,694
94,Pulmonary hypertension,40,"Managers in Transport, Mining and Energy Industries",1,1.06,94,2,524,1.40,71,2,397
94,Pulmonary hypertension,41,General and office managers,2,1.05,190,23,687,1.38,145,18,522
94,Pulmonary hypertension,42,Butchers,1,0.74,135,3,753,0.64,156,4,868
94,Pulmonary hypertension,43,"Fishmongers, Poultry Dressers",0,0.03,0,0,11606,0.04,0,0,8251
94,Pulmonary hypertension,44,Retailers and Dealers,2,2.15,93,11,336,1.35,148,18,534
94,Pulmonary hypertension,45,Publicans and Bar staff,0,0.82,0,0,450,1.01,0,0,367
94,Pulmonary hypertension,46,Caterers,2,0.81,246,30,888,0.58,347,42,1254
94,Pulmonary hypertension,47,Farmers,3,4.04,74,15,217,4.14,72,15,212
94,Pulmonary hypertension,48,Armed Forces,2,2.00,100,12,361,0.80,250,30,904
94,Pulmonary hypertension,49,Police,1,1.31,76,2,424,0.70,142,4,791
94,Pulmonary hypertension,50,Fire Service Personnel,0,0.39,0,0,948,0.24,0,0,1544
94,Pulmonary hypertension,51,"Launderers, Dry Cleaners, Pressers",0,0.10,0,0,3676,0.09,0,0,4204
94,Pulmonary hypertension,52,Hairdressers,1,0.21,484,12,2697,0.13,745,19,4149
94,Pulmonary hypertension,53,Office Workers and Cashiers,16,13.47,119,68,193,6.68,240,137,389
94,Pulmonary hypertension,54,"Postal Workers, Mail Sorters",2,1.62,124,15,447,1.39,144,17,521
94,Pulmonary hypertension,55,Petrol Pump Forecourt Attendants,0,0.09,0,0,3950,0.05,0,0,8149
94,Pulmonary hypertension,56,Roundsmen/women & Van Salespersons,0,0.26,0,0,1421,0.35,0,0,1053
94,Pulmonary hypertension,57,Sales Representatives,3,2.83,106,22,310,1.56,193,40,563
94,Pulmonary hypertension,58,Security Workers,1,2.35,43,1,238,1.92,52,1,290
94,Pulmonary hypertension,59,Cooks and Kitchen Porters,0,0.37,0,0,1005,0.53,0,0,693
94,Pulmonary hypertension,60,Other Service Personnel,1,2.90,35,1,192,3.19,31,1,175
94,Pulmonary hypertension,61,Hospital Porters and Ward Orderlies,1,0.63,159,4,887,0.55,182,5,1012
94,Pulmonary hypertension,62,Ambulance Staff,0,0.12,0,0,3069,0.17,0,0,2162
94,Pulmonary hypertension,63,Railway Station Staff,0,0.31,0,0,1184,0.49,0,0,760
94,Pulmonary hypertension,64,Undertakers,0,0.05,0,0,7138,0.07,0,0,5571
94,Pulmonary hypertension,65,Forestry Workers,0,0.12,0,0,3170,0.11,0,0,3384
94,Pulmonary hypertension,66,Fishing & Related Workers,0,0.12,0,0,3036,0.10,0,0,3597
94,Pulmonary hypertension,67,Tannery Production Operatives,1,0.03,3291,83,18337,0.04,2339,59,13034
94,Pulmonary hypertension,68,Leather & shoe workers,1,0.23,443,11,2468,0.32,314,8,1752
94,Pulmonary hypertension,69,Preparatory Fibre Processors,0,0.04,0,0,9224,0.04,0,0,10373
94,Pulmonary hypertension,70,Spinners and Winders,0,0.07,0,0,5562,0.06,0,0,6369
94,Pulmonary hypertension,71,Weavers,0,0.08,0,0,4771,0.11,0,0,3374
94,Pulmonary hypertension,72,Knitters,0,0.06,0,0,6380,0.08,0,0,4506
94,Pulmonary hypertension,73,"Warp Preparers, Bleachers, dyers & finishers",0,0.10,0,0,3823,0.14,0,0,2705
94,Pulmonary hypertension,74,Other Textile Processing Operatives,1,0.17,602,15,3352,0.16,632,16,3522
94,Pulmonary hypertension,75,Chemical workers,1,1.01,99,3,552,0.91,110,3,611
94,Pulmonary hypertension,76,Bakers,1,0.28,353,9,1965,0.40,250,6,1393
94,Pulmonary hypertension,77,Brewery & vinery process operatives,0,0.11,0,0,3379,0.15,0,0,2396
94,Pulmonary hypertension,78,"Other Food, Drink & Tobacco Process Operatives nes",0,0.61,0,0,602,0.55,0,0,669
94,Pulmonary hypertension,79,Paper manufacturers,0,0.12,0,0,3109,0.17,0,0,2207
94,Pulmonary hypertension,80,Bookbinders,0,0.03,0,0,10773,0.05,0,0,7605
94,Pulmonary hypertension,81,Paper cutters,0,0.03,0,0,14209,0.04,0,0,10032
94,Pulmonary hypertension,82,Glass & ceramics furnace workers,0,0.05,0,0,7531,0.07,0,0,5323
94,Pulmonary hypertension,83,Glass Product & Ceramic Finishers & Decorators,0,0.03,0,0,13475,0.04,0,0,9543
94,Pulmonary hypertension,84,Ceramics casters,1,0.24,409,10,2278,0.35,289,7,1608
94,Pulmonary hypertension,85,Rubber Manufacturers,1,0.16,643,16,3582,0.22,455,12,2534
94,Pulmonary hypertension,87,Synthetic Fibre Makers,0,0.03,0,0,13812,0.02,0,0,15562
94,Pulmonary hypertension,88,Other coal miners,1,3.56,28,1,156,2.96,34,1,188
94,Pulmonary hypertension,89,Tobacco Process Operatives,0,0.04,0,0,9593,0.03,0,0,10575
94,Pulmonary hypertension,93,Plastic goods makers,1,0.22,449,11,2502,0.20,495,13,2757
94,Pulmonary hypertension,94,Compositors,0,0.09,0,0,3919,0.13,0,0,2768
94,Pulmonary hypertension,96,Printing Machine Minders & Assistants,0,0.12,0,0,3002,0.17,0,0,2121
94,Pulmonary hypertension,97,Printers,0,0.54,0,0,685,0.76,0,0,485
94,Pulmonary hypertension,98,Tailors & Dressmakers,0,0.10,0,0,3618,0.14,0,0,2569
94,Pulmonary hypertension,99,Clothing cutter,0,0.05,0,0,7999,0.06,0,0,5684
94,Pulmonary hypertension,100,Sewers & embroiderers,0,0.06,0,0,6517,0.05,0,0,7637
94,Pulmonary hypertension,101,Upholsterers,0,0.10,0,0,3536,0.15,0,0,2509
94,Pulmonary hypertension,102,Carpet fitters,0,0.09,0,0,4042,0.13,0,0,2864
94,Pulmonary hypertension,103,Other workers with fabrics,0,0.04,0,0,9185,0.06,0,0,6470
94,Pulmonary hypertension,104,Carpenters & Joiners,1,1.40,72,2,399,1.98,51,1,282
94,Pulmonary hypertension,105,Cabinet Makers,0,0.14,0,0,2629,0.20,0,0,1864
94,Pulmonary hypertension,106,Case & Box Makers,0,0.03,0,0,13059,0.04,0,0,9213
94,Pulmonary hypertension,107,Pattern Makers (moulds),0,0.06,0,0,6396,0.08,0,0,4525
94,Pulmonary hypertension,108,Woodworking Machine Operatives,0,0.19,0,0,1962,0.27,0,0,1388
94,Pulmonary hypertension,109,Other Woodworkers,0,0.04,0,0,8410,0.06,0,0,5928
94,Pulmonary hypertension,110,Dental Technicians,0,0.03,0,0,12707,0.04,0,0,8998
94,Pulmonary hypertension,112,Furnace Operatives (metal),0,0.11,0,0,3211,0.16,0,0,2278
94,Pulmonary hypertension,113,Rollers,0,0.02,0,0,18087,0.03,0,0,12768
94,Pulmonary hypertension,114,Smiths & Forge Workers,0,0.13,0,0,2778,0.19,0,0,1970
94,Pulmonary hypertension,115,Metal Drawers,0,0.04,0,0,9379,0.06,0,0,6624
94,Pulmonary hypertension,116,"Moulders, Core Makers, Die Casters",0,0.19,0,0,1989,0.26,0,0,1411
94,Pulmonary hypertension,117,Electroplater,0,0.06,0,0,6172,0.08,0,0,4352
94,Pulmonary hypertension,118,"Annealers, Hardeners, Temperers (metal)",0,0.05,0,0,7599,0.04,0,0,8605
94,Pulmonary hypertension,120,Other Metal Manufacturers,1,0.38,264,7,1469,0.57,175,4,973
94,Pulmonary hypertension,121,Press Setters & Setter-Operators,0,0.02,0,0,19646,0.03,0,0,13962
94,Pulmonary hypertension,122,"Centre, Capstan, Turret & Other Lathe Setters & Setter-Oper",2,0.26,773,94,2793,0.36,548,66,1981
94,Pulmonary hypertension,123,Machine Tool Setter Operators,1,0.77,130,3,724,0.81,123,3,684
94,Pulmonary hypertension,124,Machine Tool Operatives (including CNC machine tool operati,7,3.94,178,71,366,3.39,206,83,425
94,Pulmonary hypertension,125,Press Stamping & Automatic Machine Operatives,0,0.16,0,0,2342,0.14,0,0,2709
94,Pulmonary hypertension,126,Metal Polishers,0,0.08,0,0,4844,0.11,0,0,3436
94,Pulmonary hypertension,127,Fettler,0,0.09,0,0,4262,0.07,0,0,5035
94,Pulmonary hypertension,128,Shot Blasters,0,0.04,0,0,9920,0.03,0,0,11841
94,Pulmonary hypertension,129,"Tool Makers, Tool Fitters & Markers-Out",0,0.57,0,0,652,0.80,0,0,462
94,Pulmonary hypertension,130,Precision Instrument Makers & Repairers,0,0.24,0,0,1530,0.34,0,0,1085
94,Pulmonary hypertension,132,Production fitters,5,2.81,178,58,416,3.97,126,41,294
94,Pulmonary hypertension,133,"Motor Mechanics, Auto Engineers (including road patrol engi",0,0.84,0,0,439,1.17,0,0,316
94,Pulmonary hypertension,135,Office Machinery Mechanics,0,0.01,0,0,31458,0.02,0,0,22213
94,Pulmonary hypertension,136,Production Fitters (electrical/electronic),0,0.06,0,0,5737,0.09,0,0,4042
94,Pulmonary hypertension,137,"Electricians, Electrical Maintenance Fitters",1,1.13,89,2,495,1.59,63,2,350
94,Pulmonary hypertension,139,Telephone Fitters,0,0.25,0,0,1486,0.35,0,0,1051
94,Pulmonary hypertension,140,"Cable Jointers, Lines Repairers",0,0.10,0,0,3686,0.14,0,0,2606
94,Pulmonary hypertension,141,"Radio, TV & Video Engineers",0,0.11,0,0,3363,0.16,0,0,2379
94,Pulmonary hypertension,142,Other Electrical/Electronic Trades nes,2,0.47,422,51,1523,0.66,301,36,1087
94,Pulmonary hypertension,143,Electrical Engineers (not professional),0,0.51,0,0,724,0.71,0,0,517
94,Pulmonary hypertension,144,"Plumbers, Heating & Ventilating Engineers & Related Trades",1,0.93,107,3,597,1.32,76,2,421
94,Pulmonary hypertension,145,Sheet Metal Workers,0,0.36,0,0,1027,0.51,0,0,726
