diagrp,Cause ,SOdm,Occupation,Observed,Exp_Adj,PMR_Adj,Lower_Adj,Upper_Adj,Exp_Unadj,PMR_Unadj,Lower_Unadj,Upper_Unadj
105,Other cerebrovascular disease,67,Tannery Production Operatives,4,4.04,99,27,253,4.15,96,26,247
105,Other cerebrovascular disease,68,Leather & shoe workers,25,33.96,74,48,109,34.88,72,46,106
105,Other cerebrovascular disease,69,Preparatory Fibre Processors,9,3.91,230,105,437,3.76,239,109,455
105,Other cerebrovascular disease,70,Spinners and Winders,9,7.57,119,54,226,7.21,125,57,237
105,Other cerebrovascular disease,71,Weavers,13,13.71,95,50,162,14.09,92,49,158
105,Other cerebrovascular disease,72,Knitters,9,9.71,93,42,176,9.96,90,41,171
105,Other cerebrovascular disease,73,"Warp Preparers, Bleachers, dyers & finishers",10,14.43,69,33,127,14.82,67,32,124
105,Other cerebrovascular disease,74,Other Textile Processing Operatives,29,22.36,130,87,186,21.58,134,90,193
105,Other cerebrovascular disease,75,Chemical workers,110,119.50,92,76,111,115.12,96,79,115
105,Other cerebrovascular disease,76,Bakers,82,54.75,150,119,186,56.35,146,116,181
105,Other cerebrovascular disease,77,Brewery & vinery process operatives,20,17.81,112,69,173,18.27,109,67,169
105,Other cerebrovascular disease,78,"Other Food, Drink & Tobacco Process Operatives nes",97,89.18,109,88,133,85.96,113,92,138
105,Other cerebrovascular disease,79,Paper manufacturers,24,20.19,119,76,177,20.71,116,74,172
105,Other cerebrovascular disease,80,Bookbinders,10,7.51,133,64,245,7.73,129,62,238
105,Other cerebrovascular disease,81,Paper cutters,5,4.62,108,35,252,4.75,105,34,245
105,Other cerebrovascular disease,82,Glass & ceramics furnace workers,5,7.77,64,21,150,7.96,63,20,147
105,Other cerebrovascular disease,83,Glass Product & Ceramic Finishers & Decorators,9,6.29,143,65,272,6.48,139,64,264
105,Other cerebrovascular disease,84,Ceramics casters,55,49.43,111,84,145,50.80,108,82,141
105,Other cerebrovascular disease,85,Rubber Manufacturers,32,25.71,124,85,176,26.37,121,83,171
105,Other cerebrovascular disease,87,Synthetic Fibre Makers,1,2.46,41,1,227,2.34,43,1,238
105,Other cerebrovascular disease,88,Other coal miners,340,295.02,115,103,128,280.12,121,109,135
105,Other cerebrovascular disease,89,Tobacco Process Operatives,6,4.44,135,50,294,4.29,140,51,304
105,Other cerebrovascular disease,93,Plastic goods makers,35,36.81,95,66,132,35.36,99,69,138
105,Other cerebrovascular disease,94,Compositors,21,18.08,116,72,178,18.59,113,70,173
105,Other cerebrovascular disease,96,Printing Machine Minders & Assistants,24,24.17,99,64,148,24.82,97,62,144
105,Other cerebrovascular disease,97,Printers,107,125.21,85,70,103,128.77,83,68,100
105,Other cerebrovascular disease,98,Tailors & Dressmakers,18,15.61,115,68,182,16.05,112,66,177
105,Other cerebrovascular disease,99,Clothing cutter,7,7.49,93,38,193,7.70,91,37,187
105,Other cerebrovascular disease,100,Sewers & embroiderers,21,11.25,187,116,285,10.74,196,121,299
105,Other cerebrovascular disease,101,Upholsterers,25,23.63,106,68,156,24.31,103,67,152
105,Other cerebrovascular disease,102,Carpet fitters,31,31.44,99,67,140,32.36,96,65,136
105,Other cerebrovascular disease,103,Other workers with fabrics,11,7.95,138,69,248,8.16,135,67,241
105,Other cerebrovascular disease,104,Carpenters & Joiners,349,360.97,97,87,107,370.93,94,84,104
105,Other cerebrovascular disease,105,Cabinet Makers,37,32.27,115,81,158,33.15,112,79,154
105,Other cerebrovascular disease,106,Case & Box Makers,8,6.52,123,53,242,6.70,119,52,235
105,Other cerebrovascular disease,107,Pattern Makers (moulds),7,9.58,73,29,150,9.83,71,29,147
105,Other cerebrovascular disease,108,Woodworking Machine Operatives,36,37.68,96,67,132,38.71,93,65,129
105,Other cerebrovascular disease,109,Other Woodworkers,12,10.83,111,57,194,11.13,108,56,188
105,Other cerebrovascular disease,110,Dental Technicians,9,7.41,121,56,231,7.61,118,54,225
105,Other cerebrovascular disease,112,Furnace Operatives (metal),18,16.29,111,65,175,16.70,108,64,170
105,Other cerebrovascular disease,113,Rollers,1,3.52,28,1,158,3.62,28,1,154
105,Other cerebrovascular disease,114,Smiths & Forge Workers,18,17.50,103,61,163,17.95,100,59,158
105,Other cerebrovascular disease,115,Metal Drawers,6,4.76,126,46,275,4.89,123,45,267
105,Other cerebrovascular disease,116,"Moulders, Core Makers, Die Casters",30,24.17,124,84,177,24.81,121,82,173
105,Other cerebrovascular disease,117,Electroplater,11,12.34,89,44,159,12.67,87,43,155
105,Other cerebrovascular disease,118,"Annealers, Hardeners, Temperers (metal)",3,4.50,67,14,195,4.29,70,14,204
105,Other cerebrovascular disease,120,Other Metal Manufacturers,72,73.93,97,76,123,68.14,106,83,133
105,Other cerebrovascular disease,121,Press Setters & Setter-Operators,2,4.04,49,6,179,4.16,48,6,174
105,Other cerebrovascular disease,122,"Centre, Capstan, Turret & Other Lathe Setters & Setter-Oper",39,33.34,117,83,160,34.21,114,81,156
105,Other cerebrovascular disease,123,Machine Tool Setter Operators,90,88.81,101,81,125,88.16,102,82,125
105,Other cerebrovascular disease,124,Machine Tool Operatives (including CNC machine tool operati,425,410.19,104,94,114,392.75,108,98,119
105,Other cerebrovascular disease,125,Press Stamping & Automatic Machine Operatives,24,19.57,123,79,183,18.69,128,82,191
105,Other cerebrovascular disease,126,Metal Polishers,9,11.80,76,35,145,12.12,74,34,141
105,Other cerebrovascular disease,127,Fettler,8,9.26,86,37,170,8.81,91,39,179
105,Other cerebrovascular disease,128,Shot Blasters,7,7.66,91,37,188,7.32,96,38,197
105,Other cerebrovascular disease,129,"Tool Makers, Tool Fitters & Markers-Out",51,73.79,69,51,91,75.84,67,50,88
105,Other cerebrovascular disease,130,Precision Instrument Makers & Repairers,48,41.64,115,85,153,42.77,112,83,149
105,Other cerebrovascular disease,132,Production fitters,505,530.52,95,87,104,545.43,93,85,101
105,Other cerebrovascular disease,133,"Motor Mechanics, Auto Engineers (including road patrol engi",213,204.88,104,90,119,210.17,101,88,116
105,Other cerebrovascular disease,135,Office Machinery Mechanics,3,2.36,127,26,372,2.43,124,25,361
105,Other cerebrovascular disease,136,Production Fitters (electrical/electronic),13,12.78,102,54,174,13.14,99,53,169
105,Other cerebrovascular disease,137,"Electricians, Electrical Maintenance Fitters",276,281.42,98,87,110,289.21,95,85,107
105,Other cerebrovascular disease,139,Telephone Fitters,47,51.68,91,67,121,53.08,89,65,118
105,Other cerebrovascular disease,140,"Cable Jointers, Lines Repairers",18,18.83,96,57,151,19.32,93,55,147
105,Other cerebrovascular disease,141,"Radio, TV & Video Engineers",30,27.69,108,73,155,28.49,105,71,150
105,Other cerebrovascular disease,142,Other Electrical/Electronic Trades nes,118,133.41,88,73,106,137.70,86,71,103
105,Other cerebrovascular disease,143,Electrical Engineers (not professional),80,84.23,95,75,118,86.77,92,73,115
105,Other cerebrovascular disease,144,"Plumbers, Heating & Ventilating Engineers & Related Trades",264,250.26,105,93,119,257.16,103,91,116
105,Other cerebrovascular disease,145,Sheet Metal Workers,60,62.36,96,73,124,64.12,94,71,120
105,Other cerebrovascular disease,146,"Metal Plate Workers, Shipwrights, Riveters",54,52.79,102,77,133,54.26,100,75,130
105,Other cerebrovascular disease,147,Steel Erectors,50,56.18,89,66,117,57.73,87,64,114
105,Other cerebrovascular disease,148,"Scaffolders, Stagers, Steeplejacks, Riggers",50,62.22,80,60,106,59.67,84,62,110
105,Other cerebrovascular disease,149,Welding Trades,160,157.94,101,86,118,162.34,99,84,115
105,Other cerebrovascular disease,151,Jewellery workers,14,7.26,193,105,324,7.46,188,103,315
105,Other cerebrovascular disease,153,Coach & Vehicle Body Builders,25,17.86,140,91,207,18.37,136,88,201
105,Other cerebrovascular disease,154,"Oilers, Greasers, Lubricators",1,1.69,59,1,330,1.73,58,1,322
105,Other cerebrovascular disease,158,Coach Painters,41,46.97,87,63,118,44.87,91,66,124
105,Other cerebrovascular disease,160,Painters & Decorators,331,341.86,97,87,108,351.31,94,84,105
105,Other cerebrovascular disease,161,Assemblers/Lineworkers (electrical/electronic goods),28,31.75,88,59,127,30.51,92,61,133
105,Other cerebrovascular disease,162,Other Assemblers/Lineworkers nes,23,17.54,131,83,197,16.80,137,87,205
105,Other cerebrovascular disease,163,Assemblers/Lineworkers (vehicles & other metal goods),91,83.97,108,87,133,80.61,113,91,139
105,Other cerebrovascular disease,164,"Packers, Sorters and Testers",186,196.87,94,81,109,190.57,98,84,113
105,Other cerebrovascular disease,165,"Bricklayers, Masons",163,167.22,97,83,114,171.90,95,81,111
105,Other cerebrovascular disease,167,Plasterers,76,75.66,100,79,126,77.80,98,77,122
105,Other cerebrovascular disease,168,Roofers and Glaziers,86,80.86,106,85,131,77.67,111,89,137
105,Other cerebrovascular disease,169,"Builders, Building Contractors",331,324.82,102,91,113,334.03,99,89,110
105,Other cerebrovascular disease,170,Rail Construction & Maintenance Workers,29,23.52,123,83,177,22.69,128,86,184
105,Other cerebrovascular disease,171,Road Construction Workers and Paviors,53,60.71,87,65,114,55.26,96,72,125
105,Other cerebrovascular disease,172,Sewage plant attendants,19,19.90,95,57,149,17.90,106,64,166
105,Other cerebrovascular disease,173,"Mains & Service Pipe Layers, Pipe Jointers",25,28.76,87,56,128,27.70,90,58,133
105,Other cerebrovascular disease,174,Other Construction Workers,448,476.20,94,86,103,431.12,104,95,114
105,Other cerebrovascular disease,175,"Face Trained Coalmining Workers, Shotfireres & Deputies",35,34.95,100,70,139,35.85,98,68,136
105,Other cerebrovascular disease,176,Mine (excluding coal) & Quarry Workers,21,24.04,87,54,134,23.04,91,56,139
105,Other cerebrovascular disease,177,Railway guards,27,26.20,103,68,150,26.88,100,66,146
105,Other cerebrovascular disease,178,Railway signal workers,20,14.01,143,87,221,14.38,139,85,215
105,Other cerebrovascular disease,179,Shunters & points operatives,11,6.63,166,83,297,6.82,161,81,289
105,Other cerebrovascular disease,180,Railway engine drivers,37,38.46,96,68,133,39.42,94,66,129
105,Other cerebrovascular disease,181,Road transport inspectors,11,13.97,79,39,141,14.34,77,38,137
105,Other cerebrovascular disease,182,Bus & Coach Drivers,206,181.92,113,98,130,186.95,110,96,126
105,Other cerebrovascular disease,183,Lorry drivers,937,959.70,98,91,104,986.24,95,89,101
105,Other cerebrovascular disease,184,Other motor drivers,212,208.12,102,89,117,214.00,99,86,113
105,Other cerebrovascular disease,185,Bus Conductors and Drivers' Mates,27,19.67,137,90,200,18.42,147,97,213
105,Other cerebrovascular disease,186,Mechanical Plant Drivers & Operatives (earth moving & civil,61,67.98,90,69,115,69.87,87,67,112
105,Other cerebrovascular disease,187,Crane Drivers,72,69.97,103,81,130,71.80,100,78,126
105,Other cerebrovascular disease,188,Fork Lift & Mechanical Truck Drivers,139,125.94,110,93,130,129.55,107,90,127
105,Other cerebrovascular disease,189,Slingers,10,6.45,155,74,285,6.62,151,72,278
105,Other cerebrovascular disease,190,Storekeepers & warehousemen/women,371,413.40,90,81,99,397.10,93,84,103
105,Other cerebrovascular disease,191,Dockers and Goods Porters,139,146.40,95,80,112,128.51,108,91,128
105,Other cerebrovascular disease,192,Refuse & Salvage Collectors,76,74.15,103,81,128,64.42,118,93,148
105,Other cerebrovascular disease,194,"Electrical, Energy, Boiler & Related Plant Operatives & Att",39,46.82,83,59,114,44.68,87,62,119
105,Other cerebrovascular disease,195,Beauticians & Related Occupations,1,0.74,136,3,758,0.71,140,4,782
105,Other cerebrovascular disease,196,Other Crafts,14,23.17,60,33,101,22.42,62,34,105
105,Other cerebrovascular disease,197,Other Transport and Machine Operatives,185,171.34,108,93,125,165.70,112,96,129
105,Other cerebrovascular disease,198,Other Labourers,1193,1152.84,103,98,110,1010.76,118,111,125
105,Other cerebrovascular disease,199,"Vehicle body repairers, panel beaters",18,17.42,103,61,163,17.98,100,59,158
106,Aortic aneurysm,1,Lawyers,22,20.82,106,66,160,17.43,126,79,191
106,Aortic aneurysm,2,Accountants and Financial Managers,100,87.90,114,93,138,73.49,136,111,166
106,Aortic aneurysm,3,Personnel Managers etc,19,24.20,79,47,123,20.08,95,57,148
106,Aortic aneurysm,4,Economists & statisticians,3,2.98,101,21,294,2.49,121,25,352
106,Aortic aneurysm,5,Computer Programmers and Managers,28,34.82,80,53,116,28.92,97,64,140
106,Aortic aneurysm,6,Sales Managers etc.,97,94.42,103,83,125,78.44,124,100,151
106,Aortic aneurysm,7,Government Inspectors,3,7.53,40,8,116,6.24,48,10,140
106,Aortic aneurysm,8,Government administrators,27,19.05,142,93,206,15.86,170,112,248
106,Aortic aneurysm,9,Other Administrators,336,337.95,99,89,111,280.84,120,107,133
106,Aortic aneurysm,10,Teachers in Higher Education,51,44.94,113,84,149,37.58,136,101,178
106,Aortic aneurysm,11,School Teachers,72,74.92,96,75,121,62.26,116,90,146
106,Aortic aneurysm,12,"Vocational Trainers, Social Scientists etc.",29,25.10,116,77,166,20.89,139,93,199
106,Aortic aneurysm,13,Welfare Workers,19,28.46,67,40,104,23.77,80,48,125
106,Aortic aneurysm,14,Clergy,8,15.95,50,22,99,13.49,59,26,117
106,Aortic aneurysm,15,Doctors,20,20.04,100,61,154,16.88,118,72,183
106,Aortic aneurysm,16,Dentists,4,4.80,83,23,213,4.03,99,27,254
106,Aortic aneurysm,17,Nurses,22,23.10,95,60,144,19.29,114,71,173
106,Aortic aneurysm,18,Pharmacists/Pharmacologists,8,6.17,130,56,255,5.18,155,67,305
106,Aortic aneurysm,19,Medical Radiographers,0,0.85,0,0,436,0.71,0,0,519
106,Aortic aneurysm,20,Physiotherapists,1,0.74,134,3,749,0.62,162,4,900
106,Aortic aneurysm,21,Other Health Professions,18,11.90,151,90,239,9.94,181,107,286
106,Aortic aneurysm,22,Veterinarians,1,1.65,61,2,338,1.38,72,2,402
106,Aortic aneurysm,23,Driving Instructors (excluding HGV),24,14.40,167,107,248,12.94,185,119,276
106,Aortic aneurysm,24,Literary and Artistic Occupations,99,90.83,109,89,133,76.76,129,105,157
106,Aortic aneurysm,25,"Professional athletes, sports officials",1,3.99,25,1,139,3.54,28,1,157
106,Aortic aneurysm,26,Biological scientists,11,7.41,149,74,266,6.27,176,88,314
106,Aortic aneurysm,27,Chemical Engineers and Scientists,12,15.67,77,40,134,13.25,91,47,158
106,Aortic aneurysm,28,Physical Scientists & mathematicians,14,10.94,128,70,215,9.16,153,84,256
106,Aortic aneurysm,29,Electrical and Electronic Engineers (professional),6,6.77,89,33,193,5.71,105,39,229
106,Aortic aneurysm,30,Other Professional Engineers,111,106.08,105,86,126,89.83,124,102,149
106,Aortic aneurysm,31,Draughtspersons,30,27.96,107,72,153,24.89,121,81,172
106,Aortic aneurysm,32,Laboratory Technicians,25,21.14,118,77,175,17.55,142,92,210
106,Aortic aneurysm,33,Architects and Surveyors,43,44.09,98,71,131,36.99,116,84,157
106,Aortic aneurysm,34,Aircraft Flight Deck Officers,3,4.57,66,14,192,3.80,79,16,231
106,Aortic aneurysm,35,Air Traffic Controllers,1,1.57,64,2,354,1.31,77,2,426
106,Aortic aneurysm,36,Seafarers,25,38.81,64,42,95,38.83,64,42,95
106,Aortic aneurysm,37,Other Technicians,46,43.96,105,77,140,36.46,126,92,168
106,Aortic aneurysm,38,Production and maintenance managers,151,130.26,116,98,136,108.29,139,118,164
106,Aortic aneurysm,39,Managers in Construction,36,37.58,96,67,133,31.45,114,80,158
106,Aortic aneurysm,40,"Managers in Transport, Mining and Energy Industries",74,78.96,94,74,118,65.49,113,89,142
106,Aortic aneurysm,41,General and office managers,76,82.92,92,72,115,68.85,110,87,138
106,Aortic aneurysm,42,Butchers,19,30.21,63,38,98,29.08,65,39,102
106,Aortic aneurysm,43,"Fishmongers, Poultry Dressers",1,2.30,43,1,242,2.32,43,1,240
106,Aortic aneurysm,44,Retailers and Dealers,89,100.69,88,71,109,90.69,98,79,121
106,Aortic aneurysm,45,Publicans and Bar staff,68,86.75,78,61,99,75.55,90,70,114
106,Aortic aneurysm,46,Caterers,44,51.28,86,62,115,47.56,93,67,124
106,Aortic aneurysm,47,Farmers,194,191.35,101,88,117,186.76,104,90,120
106,Aortic aneurysm,48,Armed Forces,27,27.00,100,66,145,36.98,73,48,106
106,Aortic aneurysm,49,Police,61,42.71,143,109,183,38.29,159,122,205
106,Aortic aneurysm,50,Fire Service Personnel,13,15.93,82,43,140,14.10,92,49,158
106,Aortic aneurysm,51,"Launderers, Dry Cleaners, Pressers",4,5.28,76,21,194,5.78,69,19,177
106,Aortic aneurysm,52,Hairdressers,11,9.32,118,59,211,8.83,125,62,223
106,Aortic aneurysm,53,Office Workers and Cashiers,289,307.18,94,84,106,275.02,105,93,118
106,Aortic aneurysm,54,"Postal Workers, Mail Sorters",60,52.14,115,88,148,57.09,105,80,135
106,Aortic aneurysm,55,Petrol Pump Forecourt Attendants,4,2.72,147,40,377,2.38,168,46,430
106,Aortic aneurysm,56,Roundsmen/women & Van Salespersons,15,17.53,86,48,141,17.66,85,48,140
106,Aortic aneurysm,57,Sales Representatives,115,92.33,125,103,150,81.55,141,116,169
106,Aortic aneurysm,58,Security Workers,142,116.16,122,103,144,125.16,113,96,134
106,Aortic aneurysm,59,Cooks and Kitchen Porters,44,47.50,93,67,124,51.17,86,62,115
106,Aortic aneurysm,60,Other Service Personnel,176,138.18,127,109,148,175.81,100,86,116
106,Aortic aneurysm,61,Hospital Porters and Ward Orderlies,31,34.70,89,61,127,37.17,83,57,118
106,Aortic aneurysm,62,Ambulance Staff,22,10.43,211,132,319,10.54,209,131,316
106,Aortic aneurysm,63,Railway Station Staff,14,12.52,112,61,188,17.78,79,43,132
106,Aortic aneurysm,64,Undertakers,7,3.82,183,74,378,3.30,212,85,437
106,Aortic aneurysm,65,Forestry Workers,10,4.79,209,100,384,5.14,195,93,358
106,Aortic aneurysm,66,Fishing & Related Workers,8,7.20,111,48,219,7.88,102,44,200
106,Aortic aneurysm,67,Tannery Production Operatives,0,1.41,0,0,262,1.42,0,0,260
106,Aortic aneurysm,68,Leather & shoe workers,9,12.08,75,34,141,12.25,73,34,139
106,Aortic aneurysm,69,Preparatory Fibre Processors,0,1.20,0,0,306,1.31,0,0,281
106,Aortic aneurysm,70,Spinners and Winders,1,2.33,43,1,239,2.55,39,1,218
106,Aortic aneurysm,71,Weavers,2,4.83,41,5,149,4.90,41,5,148
106,Aortic aneurysm,72,Knitters,4,3.38,119,32,303,3.42,117,32,300
106,Aortic aneurysm,73,"Warp Preparers, Bleachers, dyers & finishers",4,5.10,78,21,201,5.17,77,21,198
106,Aortic aneurysm,74,Other Textile Processing Operatives,10,6.92,145,69,266,7.51,133,64,245
106,Aortic aneurysm,75,Chemical workers,34,36.60,93,64,130,39.84,85,59,119
106,Aortic aneurysm,76,Bakers,15,19.13,78,44,129,19.30,78,43,128
106,Aortic aneurysm,77,Brewery & vinery process operatives,4,6.18,65,18,166,6.25,64,17,164
106,Aortic aneurysm,78,"Other Food, Drink & Tobacco Process Operatives nes",23,27.12,85,54,127,29.53,78,49,117
106,Aortic aneurysm,79,Paper manufacturers,3,7.05,43,9,124,7.14,42,9,123
106,Aortic aneurysm,80,Bookbinders,3,2.65,113,23,331,2.68,112,23,328
106,Aortic aneurysm,81,Paper cutters,5,1.61,310,101,724,1.63,307,100,717
106,Aortic aneurysm,82,Glass & ceramics furnace workers,2,2.79,72,9,259,2.84,70,9,254
106,Aortic aneurysm,83,Glass Product & Ceramic Finishers & Decorators,4,2.19,183,50,469,2.21,181,49,464
106,Aortic aneurysm,84,Ceramics casters,16,17.35,92,53,150,17.56,91,52,148
106,Aortic aneurysm,85,Rubber Manufacturers,10,9.18,109,52,200,9.31,107,52,198
106,Aortic aneurysm,87,Synthetic Fibre Makers,1,0.76,131,3,732,0.83,120,3,670
106,Aortic aneurysm,88,Other coal miners,72,91.36,79,62,99,100.38,72,56,90
106,Aortic aneurysm,89,Tobacco Process Operatives,1,1.39,72,2,401,1.50,67,2,372
106,Aortic aneurysm,93,Plastic goods makers,11,10.99,100,50,179,12.02,91,46,164
106,Aortic aneurysm,94,Compositors,8,6.43,124,54,245,6.49,123,53,243
106,Aortic aneurysm,96,Printing Machine Minders & Assistants,3,8.54,35,7,103,8.65,35,7,101
106,Aortic aneurysm,97,Printers,44,43.85,100,73,135,44.33,99,72,133
106,Aortic aneurysm,98,Tailors & Dressmakers,6,5.63,107,39,232,5.69,105,39,230
106,Aortic aneurysm,99,Clothing cutter,4,2.62,153,42,391,2.64,151,41,387
106,Aortic aneurysm,100,Sewers & embroiderers,4,3.27,122,33,313,3.59,111,30,285
106,Aortic aneurysm,101,Upholsterers,4,8.38,48,13,122,8.48,47,13,121
106,Aortic aneurysm,102,Carpet fitters,10,10.49,95,46,175,10.55,95,45,174
106,Aortic aneurysm,103,Other workers with fabrics,0,2.73,0,0,135,2.73,0,0,135
106,Aortic aneurysm,104,Carpenters & Joiners,101,125.00,81,66,98,126.24,80,65,97
106,Aortic aneurysm,105,Cabinet Makers,16,11.15,143,82,233,11.28,142,81,230
106,Aortic aneurysm,106,Case & Box Makers,1,2.29,44,1,243,2.31,43,1,241
106,Aortic aneurysm,107,Pattern Makers (moulds),7,3.51,200,80,411,3.58,196,79,403
106,Aortic aneurysm,108,Woodworking Machine Operatives,11,13.22,83,42,149,13.39,82,41,147
106,Aortic aneurysm,109,Other Woodworkers,5,3.74,134,43,312,3.78,132,43,309
106,Aortic aneurysm,110,Dental Technicians,1,2.67,37,1,209,2.71,37,1,206
106,Aortic aneurysm,112,Furnace Operatives (metal),6,5.93,101,37,220,6.04,99,36,216
106,Aortic aneurysm,113,Rollers,1,1.25,80,2,445,1.27,79,2,439
106,Aortic aneurysm,114,Smiths & Forge Workers,3,6.30,48,10,139,6.42,47,10,137
106,Aortic aneurysm,115,Metal Drawers,2,1.72,116,14,421,1.74,115,14,415
106,Aortic aneurysm,116,"Moulders, Core Makers, Die Casters",7,8.64,81,33,167,8.76,80,32,165
106,Aortic aneurysm,117,Electroplater,1,4.36,23,1,128,4.41,23,1,126
106,Aortic aneurysm,118,"Annealers, Hardeners, Temperers (metal)",0,1.43,0,0,259,1.55,0,0,238
106,Aortic aneurysm,120,Other Metal Manufacturers,11,18.70,59,29,105,23.97,46,23,82
106,Aortic aneurysm,121,Press Setters & Setter-Operators,1,1.44,69,2,387,1.46,69,2,382
106,Aortic aneurysm,122,"Centre, Capstan, Turret & Other Lathe Setters & Setter-Oper",10,11.81,85,41,156,11.97,84,40,154
106,Aortic aneurysm,123,Machine Tool Setter Operators,23,29.42,78,50,117,30.81,75,47,112
106,Aortic aneurysm,124,Machine Tool Operatives (including CNC machine tool operati,132,123.70,107,89,127,135.66,97,81,115
106,Aortic aneurysm,125,Press Stamping & Automatic Machine Operatives,5,5.86,85,28,199,6.44,78,25,181
106,Aortic aneurysm,126,Metal Polishers,4,4.12,97,26,249,4.16,96,26,246
106,Aortic aneurysm,127,Fettler,3,2.81,107,22,312,3.09,97,20,284
106,Aortic aneurysm,128,Shot Blasters,1,2.27,44,1,245,2.50,40,1,223
106,Aortic aneurysm,129,"Tool Makers, Tool Fitters & Markers-Out",44,25.94,170,123,228,26.21,168,122,225
106,Aortic aneurysm,130,Precision Instrument Makers & Repairers,13,14.51,90,48,153,14.67,89,47,152
106,Aortic aneurysm,132,Production fitters,194,185.40,105,90,120,187.31,104,90,119
106,Aortic aneurysm,133,"Motor Mechanics, Auto Engineers (including road patrol engi",76,69.67,109,86,137,70.42,108,85,135
106,Aortic aneurysm,135,Office Machinery Mechanics,1,0.85,118,3,657,0.86,117,3,651
106,Aortic aneurysm,136,Production Fitters (electrical/electronic),1,4.50,22,1,124,4.54,22,1,123
106,Aortic aneurysm,137,"Electricians, Electrical Maintenance Fitters",105,97.18,108,88,131,98.07,107,88,130
106,Aortic aneurysm,139,Telephone Fitters,20,17.87,112,68,173,18.05,111,68,171
106,Aortic aneurysm,140,"Cable Jointers, Lines Repairers",5,6.65,75,24,176,6.74,74,24,173
106,Aortic aneurysm,141,"Radio, TV & Video Engineers",13,9.46,137,73,235,9.51,137,73,234
106,Aortic aneurysm,142,Other Electrical/Electronic Trades nes,46,46.63,99,72,132,45.82,100,74,134
106,Aortic aneurysm,143,Electrical Engineers (not professional),35,29.72,118,82,164,29.64,118,82,164
106,Aortic aneurysm,144,"Plumbers, Heating & Ventilating Engineers & Related Trades",67,86.52,77,60,98,87.30,77,59,97
106,Aortic aneurysm,145,Sheet Metal Workers,21,21.90,96,59,147,22.12,95,59,145
106,Aortic aneurysm,146,"Metal Plate Workers, Shipwrights, Riveters",11,18.87,58,29,104,19.11,58,29,103
106,Aortic aneurysm,147,Steel Erectors,14,19.55,72,39,120,19.77,71,39,119
106,Aortic aneurysm,148,"Scaffolders, Stagers, Steeplejacks, Riggers",13,18.40,71,38,121,20.18,64,34,110
106,Aortic aneurysm,149,Welding Trades,54,53.92,100,75,131,54.35,99,75,130
106,Aortic aneurysm,151,Jewellery workers,1,2.51,40,1,222,2.51,40,1,222
106,Aortic aneurysm,153,Coach & Vehicle Body Builders,3,6.35,47,10,138,6.41,47,10,137
106,Aortic aneurysm,154,"Oilers, Greasers, Lubricators",0,0.60,0,0,612,0.62,0,0,596
106,Aortic aneurysm,158,Coach Painters,11,13.98,79,39,141,15.30,72,36,129
106,Aortic aneurysm,160,Painters & Decorators,121,118.60,102,85,122,119.72,101,84,121
106,Aortic aneurysm,161,Assemblers/Lineworkers (electrical/electronic goods),10,9.58,104,50,192,10.47,95,46,176
106,Aortic aneurysm,162,Other Assemblers/Lineworkers nes,4,5.04,79,22,203,5.54,72,20,185
106,Aortic aneurysm,163,Assemblers/Lineworkers (vehicles & other metal goods),32,25.67,125,85,176,28.04,114,78,161
106,Aortic aneurysm,164,"Packers, Sorters and Testers",79,61.50,128,102,160,66.41,119,94,148
106,Aortic aneurysm,165,"Bricklayers, Masons",45,58.25,77,56,103,58.90,76,56,102
106,Aortic aneurysm,167,Plasterers,14,25.75,54,30,91,25.96,54,29,90
106,Aortic aneurysm,168,Roofers and Glaziers,18,22.90,79,47,124,25.23,71,42,113
106,Aortic aneurysm,169,"Builders, Building Contractors",118,111.15,106,88,127,111.72,106,87,126
106,Aortic aneurysm,170,Rail Construction & Maintenance Workers,6,7.24,83,30,180,7.85,76,28,166
106,Aortic aneurysm,171,Road Construction Workers and Paviors,20,14.37,139,85,215,18.95,106,64,163
106,Aortic aneurysm,172,Sewage plant attendants,6,4.56,132,48,287,6.25,96,35,209
106,Aortic aneurysm,173,"Mains & Service Pipe Layers, Pipe Jointers",1,8.59,12,0,65,9.40,11,0,59
106,Aortic aneurysm,174,Other Construction Workers,83,110.80,75,60,93,146.06,57,45,70
106,Aortic aneurysm,175,"Face Trained Coalmining Workers, Shotfireres & Deputies",13,12.70,102,55,175,12.90,101,54,172
106,Aortic aneurysm,176,Mine (excluding coal) & Quarry Workers,0,7.37,0,0,50,8.04,0,0,46
106,Aortic aneurysm,177,Railway guards,6,9.25,65,24,141,9.38,64,23,139
106,Aortic aneurysm,178,Railway signal workers,0,5.09,0,0,72,5.17,0,0,71
106,Aortic aneurysm,179,Shunters & points operatives,3,2.35,128,26,374,2.38,126,26,369
106,Aortic aneurysm,180,Railway engine drivers,5,14.00,36,12,83,14.22,35,11,82
106,Aortic aneurysm,181,Road transport inspectors,4,4.93,81,22,208,5.00,80,22,205
106,Aortic aneurysm,182,Bus & Coach Drivers,70,62.79,111,87,141,63.28,111,86,140
106,Aortic aneurysm,183,Lorry drivers,364,333.68,109,98,121,337.39,108,97,120
106,Aortic aneurysm,184,Other motor drivers,94,70.43,133,108,163,70.77,133,107,163
106,Aortic aneurysm,185,Bus Conductors and Drivers' Mates,7,5.63,124,50,256,6.58,106,43,219
